"","x"
"1804",0
"1805",0
"1806",0
"1807",0
"1808",0
"1809",0
"1810",0
"1811",0
"1812",0
"1813",0
"1814",0
"1815",0
"1816",0
"1817",0
"1818",0
"1819",0
"1820",0
"1821",0
"1822",0
"1823",39.7885925
"1824",42.108546
"1825",42.493659
"1826",42.32452
"1827",42.7570445
"1828",42.8395725
"1829",41.458233
"1830",39.4959145
"1831",40.504137
"1832",40.3945735
"1833",40.505654
"1834",41.30064
"1835",41.298287
"1836",40.9638595
"1837",41.526995
"1838",40.3881765
"1839",39.930264
"1840",39.7601295
"1841",39.5295115
"1842",39.2803665
"1843",40.3539795
"1844",40.557299
"1845",40.505153
"1846",40.9806825
"1847",39.814061
"1848",39.37332
"1849",39.431397
"1850",38.8262285
"1851",39.193483
"1852",43.4484195
"1853",45.243303
"1854",45.795282
"1855",48.075801
"1856",49.64391
"1857",42.0999695
"1858",41.5204285
"1859",32.911129
"1860",0
"1861",6.6291565
"1862",7.6022515
"1863",0.576215
"1864",2.8384645
"1865",0
"1866",62.887908
"1867",63.2865945
"1868",63.654143
"1869",65.231365
"1870",0
"1871",0
"1872",0
"1873",0
"1874",0
"1875",0
"1876",0
"1877",0
"1878",0
"1879",0
"1880",84.055081
"1881",0
"1882",0
"1883",0
"1884",0
"1885",0
"1886",0
"1887",0
"1888",0
"1889",1.1847545
"1890",3.661705
"1891",10.020527
"1892",11.216423
"1893",18.880138
"1894",0
"1895",0
"1896",0
"1897",0
"1898",0
"1899",67.069802
"1900",64.590729
"1901",58.443239
"1902",50.319326
"1903",50.8230555
"1904",52.2236205
"1905",53.6006885
"1906",53.516425
"1907",50.144692
"1908",46.063108
"1909",38.140558
"1910",30.51211
"1911",16.220094
"1912",55.243722
"1913",54.193902
"1914",56.4756
"1915",52.613408
"1916",24.2968135
"1917",19.163438
"1918",6.920884
"1919",6.273052
"1920",5.5830995
"1921",6.2658625
"1922",7.728169
"1923",0.2229395
"1924",0
"1925",0
"1926",7.2063285
"1927",13.2514175
"1928",11.966583
"1929",4.330622
"1930",4.4654895
"1931",0
"1932",0
"1933",0
"1934",0
"1935",0
"1936",0
"1937",0
"1938",0
"1939",0
"1940",0
"1941",0
"1942",0
"1943",0
"1944",0
"1945",0
"1946",0
"1947",0
"1948",3.659493
"1949",0
"1950",0
"1951",0
"1952",0
"1953",0
"1954",0
"1955",0
"1956",21.3412485
"1957",15.6210725
"1958",10.860308
"1959",9.989218
"1960",10.590183
"1961",11.116028
"1962",12.467972
"1963",13.1629995
"1964",15.72918
"1965",15.90408
"1966",0
"1967",0
"1968",0
"1969",0
"1970",0
"1971",0
"1972",0
"1973",0
"1974",0.3293005
"1975",0
"1976",3.9169305
"1977",6.6441545
"1978",7.48859
"1979",21.819563
"1980",15.7589495
"1981",60.3922415
"1982",62.185187
"1983",66.07961
"1984",51.766952
"1985",51.5474775
"1986",55.8645615
"1987",0
"1988",0
"1989",0
"1990",0
"1991",0
"1992",0
"1993",0
"1994",0
"1995",0
"1996",0
"1997",0
"1998",11.7027455
"1999",20.5887745
"2000",25.9070095
"2001",26.173734
"2002",30.6986295
"2003",37.052425
"2004",37.1312335
"2005",45.1093385
"2006",50.1600805
"2007",14.3929815
"2008",12.7895005
"2009",14.194927
"2010",18.56045
"2011",19.972141
"2012",18.525168
"2013",22.103142
"2014",22.6907705
"2015",22.412384
"2016",19.5707885
"2017",24.3929865
"2018",24.3221955
"2019",19.568186
"2020",27.64314
"2021",116.690904
"2022",117.0816165
"2023",115.858006
"2024",103.194872
"2025",4.3437075
"2026",5.7637495
"2027",11.9703
"2028",0.800341
"2029",0.628249
"2030",9.951945
"2031",11.828691
"2032",11.920115
"2033",10.6758835
"2034",9.849242
"2035",6.32665
"2036",4.6868665
"2037",4.9877715
"2038",1.838958
"2039",4.423269
"2040",6.1281225
"2041",3.2293625
"2042",2.6415405
"2043",5.516041
"2044",5.5168075
"2045",7.461109
"2046",7.322976
"2047",0
"2048",0
"2049",0
"2050",0
"2051",0
"2052",0
"2053",0
"2054",0
"2055",0
"2056",0
"2057",0
"2058",0
"2059",0
"2060",0
"2061",0
"2062",0
"2063",0
"2064",0
"2065",0
"2066",0
"2067",0
"2068",0
"2069",0
"2070",0
"2071",0
"2072",0
"2073",0
"2074",0
"2075",0
"2076",0
"2077",0
"2078",0
"2079",0
"2080",0
"2081",0
"2082",3.9989895
"2083",6.1388355
"2084",7.29437
"2085",8.169006
"2086",16.551831
"2087",24.067175
"2088",30.0054745
"2089",29.159322
"2090",29.164104
"2091",27.574656
"2092",23.4485365
"2093",0
"2094",0
"2095",0
"2096",0
"2097",0
"2098",0
"2099",0
"2100",0
"2101",0
"2102",0
"2103",0
"2104",0
"2105",0
"2106",0
"2107",0
"2108",0
"2109",0
"2110",0
"2111",0
"2112",0
"2113",0
"2114",0
"2115",0
"2116",0
"2117",0
"2118",0.990573
"2119",2.747865
"2120",3.126934
"2121",4.461968
"2122",7.2247805
"2123",7.877296
"2124",7.930884
"2125",9.6359865
"2126",12.9869725
"2127",13.5429565
"2128",13.428883
"2129",13.060122
"2130",13.14656
"2131",13.316862
"2132",20.690163
"2133",19.7637125
"2134",19.577345
"2135",19.6141085
"2136",19.2347115
"2137",16.211442
"2138",14.812973
"2139",13.870891
"2140",13.3238955
"2141",11.5235355
"2142",11.0205285
"2143",9.6336225
"2144",6.4332725
"2145",5.9742915
"2146",4.628679
"2147",0.402404
"2148",2.5991115
"2149",6.272853
"2150",10.038093
"2151",13.555352
"2152",13.0470345
"2153",14.60871
"2154",13.1234145
"2155",11.5742985
"2156",11.673451
"2157",6.1708955
"2158",1.945729
"2159",2.112398
"2160",0
"2161",0
"2162",3.473123
"2163",2.8895155
"2164",0.5377065
"2165",0.2350865
"2166",0.192148
"2167",1.171822
"2168",1.255571
"2169",1.2052
"2170",1.2066115
"2171",1.280203
"2172",1.199857
"2173",1.2883525
"2174",1.1940375
"2175",0.726573
"2176",1.36194
"2177",0
"2178",0
"2179",0
"2180",0
"2181",0
"2182",0
"2183",0
"2184",0
"2185",0
"2186",0
"2187",0
"2188",0
"2189",12.501156
"2190",18.311189
"2191",21.331399
"2192",10.9512365
"2193",8.2402955
"2194",5.0953915
"2195",0.215244
"2196",2.127499
"2197",3.996564
"2198",5.6733705
"2199",5.6291195
"2200",4.532041
"2201",4.5315025
"2202",1.506567
"2203",0.0032045
"2204",1.031947
"2205",0.5534735
"2206",1.541087
"2207",3.658762
"2208",6.051902
"2209",7.0778015
"2210",7.3303055
"2211",14.270767
"2212",12.3491265
"2213",6.515047
"2214",0.573222
"2215",0
"2216",0
"2217",0
"2218",0
"2219",0
"2220",0
"2221",0
"2222",0
"2223",0
"2224",0
"2225",0
"2226",0
"2227",14.8346485
"2228",26.88939
"2229",25.263375
"2230",24.359945
"2231",19.335666
"2232",41.971544
"2233",40.256136
"2234",40.9985645
"2235",18.6996035
"2236",10.9692085
"2237",16.3912815
"2238",19.732097
"2239",18.795549
"2240",16.520525
"2241",13.70336
"2242",10.293095
"2243",6.76018
"2244",3.9154575
"2245",1.4919385
"2246",0
"2247",9.151512
"2248",2.8124145
"2249",0.405641
"2250",6.44833
"2251",58.168233
"2252",44.970743
"2253",26.909756
"2254",8.20293
"2255",4.344108
"2256",9.8366545
"2257",27.487112
"2258",43.5901395
"2259",52.369422
"2260",2.33779
"2261",4.13718
"2262",0
"2263",0
"2264",44.0361
"2265",39.8906635
"2266",36.29031
"2267",35.139434
"2268",0
"2269",0
"2270",0
"2271",0
"2272",0
"2273",0
"2274",0
"2275",0
"2276",0
"2277",0
"2278",0
"2279",0
"2280",0
"2281",0
"2282",0
"2283",0
"2284",0
"2285",0
"2286",0
"2287",0
"2288",0
"2289",0
"2290",0
"2291",0
"2292",0
"2293",0
"2294",0
"2295",0
"2296",0
"2297",0
"2298",0
"2299",0
"2300",0
"2301",0
"2302",0
"2303",0
"2304",0
"2305",0
"2306",0
"2307",0
"2308",0
"2309",0
"2310",0
"2311",0
"2312",0
"2313",0
"2314",0
"2315",0
"2316",0
"2317",0
"2318",0
"2319",0
"2320",0
"2321",12.989403
"2322",12.709422
"2323",13.2660035
"2324",18.172206
"2325",19.800852
"2326",20.215647
"2327",23.365994
"2328",30.9714755
"2329",33.657528
"2330",34.872423
"2331",40.03431
"2332",41.406704
"2333",42.144541
"2334",43.640162
"2335",47.180924
"2336",48.5111325
"2337",48.46215
"2338",50.0505825
"2339",49.8910515
"2340",47.046169
"2341",41.6869795
"2342",40.414498
"2343",40.031328
"2344",38.394017
"2345",34.341439
"2346",33.646027
"2347",33.5049645
"2348",33.023046
"2349",29.7043025
"2350",29.926935
"2351",29.366831
"2352",28.842531
"2353",33.50253
"2354",39.6916365
"2355",40.020241
"2356",39.9328545
"2357",42.0798285
"2358",47.5993855
"2359",48.312932
"2360",48.702239
"2361",49.488113
"2362",55.278982
"2363",56.734983
"2364",56.776433
"2365",56.774496
"2366",56.178117
"2367",55.802692
"2368",56.073798
"2369",56.362257
"2370",55.935942
"2371",55.561139
"2372",55.272116
"2373",54.7613575
"2374",54.389472
"2375",53.965108
"2376",54.1371875
"2377",53.8837295
"2378",54.154762
"2379",54.012057
"2380",53.710439
"2381",53.930909
"2382",57.731056
"2383",31.940865
"2384",0
"2385",0
"2386",0
"2387",26.999446
"2388",29.546678
"2389",37.817896
"2390",40.255032
"2391",45.410772
"2392",48.6319525
"2393",0.031284
"2394",7.80229
"2395",9.821967
"2396",9.780549
"2397",50.88888
"2398",44.574005
"2399",37.541361
"2400",26.270449
"2401",16.687181
"2402",19.6759905
"2403",38.6270265
"2404",36.430764
"2405",31.4723945
"2406",29.3637855
"2407",27.114276
"2408",23.520218
"2409",10.0526245
"2410",1.5923025
"2411",7.122403
"2412",8.6077015
"2413",9.158551
"2414",0
"2415",7.9258425
"2416",6.00342
"2417",6.0283005
"2418",6.1512745
"2419",6.3461985
"2420",5.1572055
"2421",17.836702
"2422",2.436384
"2423",10.154636
"2424",0
"2425",0.97265
"2426",5.905217
"2427",7.103458
"2428",7.548996
"2429",5.5052625
"2430",4.160691
"2431",1.6732835
"2432",7.2247295
"2433",0
"2434",0
"2435",0
"2436",3.178302
"2437",5.27558
"2438",2.251824
"2439",2.157545
"2440",2.2274675
"2441",1.810122
"2442",1.5413585
"2443",0.320656
"2444",10.848598
"2445",13.477101
"2446",22.261079
"2447",25.0327
"2448",15.3179705
"2449",48.957787
"2450",34.008039
"2451",36.344575
"2452",0
"2453",0
"2454",0
"2455",0
"2456",0
"2457",0
"2458",0
"2459",0
"2460",36.428334
"2461",21.362658
"2462",23.271284
"2463",18.737609
"2464",21.772601
"2465",20.6922395
"2466",9.620685
"2467",7.581161
"2468",0.19547
"2469",1.337825
"2470",1.00162
"2471",2.239331
"2472",2.336207
"2473",2.588245
"2474",2.132208
"2475",2.525613
"2476",0.1774835
"2477",0.1215105
"2478",0.7694295
"2479",1.527601
"2480",0.5779315
"2481",0.261998
"2482",0.955696
"2483",0.408213
"2484",1.9607385
"2485",2.5496755
"2486",2.6657565
"2487",2.4499635
"2488",1.6998935
"2489",2.104417
"2490",2.096052
"2491",1.22222
"2492",0.7230965
"2493",0.645679
"2494",0.641919
"2495",0.7531285
"2496",0.500932
"2497",0.8264175
"2498",0.8240815
"2499",0.853033
"2500",0.8213035
"2501",0.8510495
"2502",0.8632815
"2503",1.0271465
"2504",1.0786065
"2505",0.982237
"2506",0.934623
"2507",0.9958015
"2508",1.051013
"2509",1.011271
"2510",1.013769
"2511",1.029145
"2512",0.895402
"2513",0.8963435
"2514",0.8729735
"2515",0.7603685
"2516",0.8362435
"2517",0.895611
"2518",0.8975375
"2519",0.994298
"2520",0.93039
"2521",0.9501905
"2522",0.8681395
"2523",0.9585825
"2524",0.9755015
"2525",0.8234515
"2526",0.7003585
"2527",0.6254345
"2528",0.671612
"2529",0.6407405
"2530",0.6634465
"2531",0.659428
"2532",0.672662
"2533",0.704285
"2534",0.692675
"2535",0.682537
"2536",0.6032965
"2537",0.6136855
"2538",0.6651555
"2539",0.5434035
"2540",0.5446995
"2541",0.546405
"2542",0.580649
"2543",0.584841
"2544",0.588373
"2545",0.5637035
"2546",0.5829425
"2547",0.6128155
"2548",0.5893815
"2549",0.5578755
"2550",0.5629695
"2551",0.5580145
"2552",0.5424135
"2553",0.602305
"2554",0.569116
"2555",0.5480255
"2556",0.5624125
"2557",0.533342
"2558",0.52423
"2559",0.56916
"2560",0.5645885
"2561",0.663065
"2562",0.6355415
"2563",0.5951215
"2564",0.5608145
"2565",0.5109835
"2566",0.532205
"2567",0.5278015
"2568",0.573267
"2569",0.5578565
"2570",0.5240475
"2571",0.607344
"2572",0.733406
"2573",0.6109835
"2574",0.504641
"2575",0.5332195
"2576",0.45328
"2577",0.287301
"2578",0.256036
"2579",0.2864995
"2580",0.298734
"2581",0.277763
"2582",0.3024955
"2583",0.3052445
"2584",0.369698
"2585",0.345478
"2586",0.3350995
"2587",0.37242
"2588",0.4221735
"2589",0.4263575
"2590",0.5169225
"2591",0.404214
"2592",0.361433
"2593",0.4377375
"2594",0.4213985
"2595",0.3955285
"2596",0.363497
"2597",0.379903
"2598",0.4313225
"2599",0.439572
"2600",0.4616845
"2601",0.457756
"2602",0.4323195
"2603",0.4034475
"2604",0.363781
"2605",0.313204
"2606",0.275497
"2607",0.324072
"2608",0.4027445
"2609",0.390053
"2610",0.418588
"2611",0.364869
"2612",0.3581425
"2613",0.338414
"2614",0.3895185
"2615",0.362552
"2616",0.3985675
"2617",0.4174695
"2618",0.4338075
"2619",0.4137355
"2620",0.3733115
"2621",0.403848
"2622",0.440794
"2623",0.3532945
"2624",0.4076375
"2625",0.4725415
"2626",0.4149985
"2627",0.4919825
"2628",0.531788
"2629",0.488235
"2630",0.437792
"2631",0.3731185
"2632",0.401064
"2633",0.440402
"2634",0.411276
"2635",0.433965
"2636",0.425533
"2637",0.449111
"2638",0.447919
"2639",0.447059
"2640",0.4395095
"2641",0.4919865
"2642",0.4830455
"2643",0.460141
"2644",0.465468
"2645",0.491531
"2646",0.377438
"2647",0.3394565
"2648",0.264692
"2649",0.260947
"2650",0.327777
"2651",0.3471425
"2652",0.3428695
"2653",0.3390775
"2654",0.2743415
"2655",0.3174525
"2656",0.3365955
"2657",0.3124845
"2658",0.2573645
"2659",0.406057
"2660",0.3494075
"2661",0.3151425
"2662",0.3139605
"2663",0.4247715
"2664",0.413085
"2665",0.4114425
"2666",0.379686
"2667",0.3857595
"2668",0.429729
"2669",0.4690345
"2670",0.4400405
"2671",0.452026
"2672",0.3580825
"2673",0.400498
"2674",0.3283805
"2675",0.3266245
"2676",0.335917
"2677",0.2066995
"2678",0.0562335
"2679",0.046194
"2680",0.005016
"2681",0.37811
"2682",0.817199
"2683",0.2320645
"2684",0.072107
"2685",3.022759
"2686",0.644149
"2687",2.644968
"2688",3.270862
"2689",0.220621
"2690",2.971251
"2691",6.2952675
"2692",13.616194
"2693",15.979752
"2694",23.4305275
"2695",31.3238835
"2696",37.016262
"2697",47.997297
"2698",57.7092875
"2699",47.503896
"2700",52.4611665
"2701",60.570946
"2702",65.144054
"2703",67.3606835
"2704",69.0454635
"2705",70.800402
"2706",69.7566755
"2707",65.284509
"2708",68.639426
"2709",68.628368
"2710",65.8737885
"2711",23.476288
"2712",23.2539105
"2713",0
"2714",0
"2715",21.4007455
"2716",0
"2717",45.064178
"2718",41.468517
"2719",42.592722
"2720",34.3144915
"2721",38.498988
"2722",27.6280175
"2723",29.2460085
"2724",19.8253125
"2725",9.008473
"2726",18.6775525
"2727",10.4619965
"2728",6.6679025
"2729",3.9440325
"2730",2.739401
"2731",0
"2732",0
"2733",0
"2734",1.283789
"2735",5.6646645
"2736",6.722776
"2737",7.44268
"2738",0.917744
"2739",4.7100965
"2740",7.860841
"2741",9.7779525
"2742",4.104399
"2743",0
"2744",0
"2745",0
"2746",0.4495795
"2747",5.154612
"2748",2.991279
"2749",0
"2750",0
"2751",0
"2752",0
"2753",0
"2754",0
"2755",0
"2756",0
"2757",0
"2758",0
"2759",0
"2760",0
"2761",0
"2762",7.646704
"2763",2.9974625
"2764",1.0636325
"2765",18.374759
"2766",15.6889925
"2767",28.211175
"2768",15.5743405
"2769",19.6049725
"2770",27.4219695
"2771",27.554428
"2772",8.658718
"2773",11.4169635
"2774",16.81762
"2775",20.1782225
"2776",21.1473405
"2777",22.784679
"2778",7.94482
"2779",26.895111
"2780",36.2582475
"2781",0
"2782",0
"2783",0
"2784",0
"2785",0
"2786",0
"2787",0
"2788",0
"2789",0
"2790",0
"2791",0
"2792",0
"2793",0
"2794",0
"2795",0
"2796",0
"2797",0
"2798",0
"2799",0
"2800",0
"2801",0
"2802",0
"2803",0
"2804",0
"2805",0
"2806",0
"2807",33.978027
"2808",35.860153
"2809",40.1383805
"2810",41.2269315
"2811",0.379379
"2812",1.005381
"2813",7.270729
"2814",7.8428085
"2815",19.3933865
"2816",18.4763595
"2817",2.1248525
"2818",2.736646
"2819",0
"2820",0
"2821",0
"2822",90.249305
"2823",74.1259475
"2824",65.499198
"2825",20.079348
"2826",19.110566
"2827",12.2980445
"2828",3.714811
"2829",4.7180575
"2830",5.85654
"2831",5.7179925
"2832",4.68839
"2833",3.6358695
"2834",2.359106
"2835",1.8239155
"2836",0.140631
"2837",1.40613
"2838",1.263726
"2839",1.99047
"2840",0.9625305
"2841",0.8480295
"2842",1.1397895
"2843",0.720412
"2844",0.9767655
"2845",0.1821755
"2846",0
"2847",0
"2848",0
"2849",0
"2850",0
"2851",0
"2852",0
"2853",0
"2854",0
"2855",6.607637
"2856",6.897726
"2857",7.092367
"2858",7.214988
"2859",11.9682375
"2860",0
"2861",0
"2862",15.96563
"2863",14.0370945
"2864",11.1264465
"2865",10.415843
"2866",9.711558
"2867",7.6752675
"2868",13.824113
"2869",15.6720325
"2870",15.761574
"2871",12.42202
"2872",4.8683185
"2873",4.172152
"2874",12.883481
"2875",9.750262
"2876",7.9284335
"2877",4.187745
"2878",2.3176445
"2879",0.1439335
"2880",16.646846
"2881",14.9298565
"2882",0
"2883",0
"2884",0
"2885",0
"2886",0
"2887",0
"2888",0
"2889",0
"2890",0
"2891",0
"2892",0
"2893",0
"2894",0
"2895",0
"2896",0
"2897",0
"2898",0
"2899",0
"2900",0
"2901",0
"2902",0
"2903",0
"2904",0
"2905",0
"2906",0
"2907",0
"2908",0
"2909",0
"2910",0
"2911",0
"2912",0
"2913",0
"2914",0
"2915",0
"2916",0
"2917",0
"2918",0
"2919",0
"2920",0
"2921",0
"2922",0
"2923",0
"2924",0
"2925",0
"2926",0
"2927",13.4682
"2928",10.2194615
"2929",8.643815
"2930",6.019635
"2931",4.226348
"2932",2.264786
"2933",0.479328
"2934",1.1470375
"2935",2.3007105
"2936",0
"2937",0
"2938",0
"2939",0
"2940",0
"2941",0
"2942",0
"2943",0
"2944",0
"2945",0
"2946",0
"2947",0
"2948",0
"2949",0
"2950",0
"2951",0
"2952",0
"2953",0
"2954",0
"2955",0
"2956",0
"2957",0
"2958",0
"2959",0
"2960",0
"2961",0
"2962",0
"2963",0
"2964",0
"2965",0
"2966",0
"2967",0
"2968",0
"2969",0
"2970",0
"2971",0
"2972",0
"2973",0
"2974",0
"2975",0
"2976",0
"2977",0
"2978",4.2387685
"2979",0.445716
"2980",45.3454215
"2981",41.5401955
"2982",61.2339885
"2983",62.405674
"2984",92.593597
"2985",94.4789185
"2986",59.154408
"2987",58.6777715
"2988",16.643782
"2989",14.524015
"2990",14.800861
"2991",2.694628
"2992",9.038309
"2993",0
"2994",0
"2995",0
"2996",0
"2997",0
"2998",2.687367
"2999",3.2850785
"3000",7.760639
"3001",0
"3002",0
"3003",10.852052
"3004",10.493386
"3005",6.8097915
"3006",3.325968
"3007",4.5754065
